# Constructed from biom file
#OTU ID	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	850.0	563.0	427.0	614.0	374.0	215.0	55.0	194.0	192.0	11.0	199.0	262.0	411.0	810.0	1015.0	74.0	388.0	203.0	494.0	696.0	766.0	125.0	383.0	87.0	308.0	1427.0	545.0	1511.0	243.0	117.0	437.0	941.0	472.0	130.0	92.0	361.0	715.0	5044.0	4567.0	1372.0	3072.0	584.0	4538.0	775.0	1933.0	976.0	1228.0	987.0	969.0	1135.0	2061.0	1382.0	712.0	1308.0	1431.0	1203.0	598.0	1155.0	2419.0	772.0	745.0	1491.0	1188.0	1218.0	1052.0	802.0	858.0	1051.0	2339.0	1431.0	1273.0	2527.0	1917.0	1022.0	1367.0	942.0	384.0	102.0	365.0	406.0	810.0	439.0	1095.0	400.0	428.0	513.0	825.0	182.0	164.0	445.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	11.0	8.0	24.0	8.0	8.0	5.0	192.0	7128.0	507.0	100.0	7.0	15.0	15.0	11.0	9.0	10.0	14.0	22.0	8.0	8.0	20.0	13.0	9.0	9.0	4.0	6.0	17.0	13.0	4.0	13.0	19.0	22.0	10.0	10.0	13.0	8.0	1921.0	11574.0	9562.0	3363.0	4589.0	2312.0	12624.0	879.0	2930.0	1311.0	2350.0	1676.0	1946.0	1171.0	4828.0	3074.0	1603.0	1888.0	3632.0	2325.0	1698.0	2028.0	5520.0	1920.0	2046.0	2954.0	1734.0	2953.0	2385.0	1344.0	2111.0	2644.0	2743.0	1348.0	3627.0	6575.0	2936.0	3640.0	1510.0	2733.0	10.0	3.0	14.0	2.0	4.0	9.0	8.0	6.0	7.0	9.0	6.0	8.0	5.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	5.0	5.0	2.0	6.0	1.0	6.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	2.0	22.0	3.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	3.0	0.0	7.0	3.0	0.0	8.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	38.0	56.0	4.0	0.0	5.0	2.0	2.0	10.0	2.0	7.0	6.0	7.0	14.0	18.0	0.0	1.0	29.0	7.0	6.0	0.0	0.0	0.0	0.0	14.0	0.0	10.0	0.0	1.0	17.0	0.0	92.0	1.0	2.0	75.0	59.0	55.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	93.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	166.0	533.0	1043.0	506.0	407.0	396.0	287.0	2.0	0.0	470.0	799.0	1162.0	1201.0	1808.0	391.0	222.0	685.0	524.0	684.0	1106.0	665.0	778.0	198.0	661.0	1135.0	686.0	1438.0	751.0	306.0	562.0	828.0	509.0	375.0	1002.0	926.0	622.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	735.0	234.0	520.0	248.0	881.0	301.0	1000.0	649.0	735.0	407.0	861.0	735.0	755.0	569.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	9.0	6.0	120.0	29.0	42.0	11.0	8.0	49.0	293.0	4.0	17.0	1.0	15.0	13.0	4.0	8.0	19.0	9.0	50.0	48.0	40.0	2.0	51.0	15.0	54.0	39.0	46.0	75.0	99.0	17.0	28.0	199.0	34.0	2.0	437.0	25.0	180.0	1392.0	2222.0	972.0	1532.0	226.0	1243.0	269.0	100.0	211.0	492.0	273.0	308.0	239.0	622.0	1980.0	569.0	320.0	1090.0	887.0	593.0	523.0	768.0	580.0	420.0	335.0	387.0	335.0	340.0	740.0	715.0	330.0	1551.0	335.0	477.0	325.0	636.0	102.0	727.0	385.0	21.0	268.0	8.0	13.0	32.0	35.0	7.0	29.0	33.0	12.0	41.0	26.0	21.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	60.0	105.0	157.0	60.0	73.0	40.0	7.0	7.0	21.0	25.0	8.0	230.0	133.0	117.0	37.0	41.0	89.0	143.0	71.0	99.0	127.0	65.0	37.0	65.0	70.0	42.0	162.0	88.0	21.0	81.0	141.0	29.0	33.0	70.0	64.0	59.0	2.0	10.0	57.0	10.0	4.0	3.0	11.0	2.0	4.0	1.0	5.0	4.0	2.0	0.0	6.0	45.0	5.0	9.0	1.0	1.0	5.0	10.0	33.0	3.0	3.0	22.0	3.0	3.0	11.0	3.0	9.0	3.0	35.0	1.0	2.0	24.0	2.0	2.0	4.0	3.0	25.0	1.0	86.0	19.0	58.0	19.0	42.0	34.0	49.0	27.0	130.0	21.0	32.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	134.0	206.0	107.0	104.0	13.0	141.0	26.0	38.0	22.0	55.0	9.0	40.0	25.0	65.0	132.0	30.0	106.0	68.0	94.0	9.0	29.0	53.0	8.0	21.0	119.0	79.0	53.0	33.0	94.0	40.0	36.0	71.0	26.0	12.0	12.0	18.0	9.0	33.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	59.0	80.0	28.0	42.0	3.0	88.0	13.0	10.0	14.0	12.0	4.0	32.0	8.0	33.0	88.0	7.0	23.0	41.0	28.0	28.0	8.0	24.0	5.0	19.0	43.0	25.0	38.0	29.0	16.0	14.0	8.0	46.0	9.0	4.0	11.0	17.0	6.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	19.0	16.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	64.0	0.0	1.0	15.0	56.0	0.0	1.0	165.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	6102.0	14061.0	31488.0	18817.0	18681.0	18970.0	28057.0	2434.0	576.0	21810.0	13738.0	7947.0	23283.0	15037.0	6177.0	7139.0	10074.0	7839.0	27353.0	37928.0	18174.0	17684.0	10365.0	17109.0	12179.0	11798.0	31011.0	13516.0	13729.0	22498.0	11905.0	16857.0	11418.0	8150.0	10147.0	12964.0	36011.0	103241.0	101317.0	23394.0	60532.0	26325.0	91726.0	22920.0	18312.0	22458.0	30116.0	23610.0	23642.0	25433.0	32265.0	25974.0	27178.0	22768.0	28260.0	24561.0	16924.0	26338.0	29084.0	22831.0	33760.0	37368.0	26851.0	29942.0	25921.0	30624.0	25987.0	25130.0	35806.0	20400.0	26184.0	17458.0	28084.0	26252.0	21014.0	27369.0	16898.0	8607.0	14546.0	11007.0	15806.0	8848.0	17950.0	13604.0	16663.0	14300.0	19434.0	13263.0	14883.0	17130.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	10.0	5.0	14.0	7.0	27.0	9.0	19.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	7.0	2.0	13.0	2.0	6.0	1.0	12.0	5.0	4.0	1.0	7.0	0.0	2.0	0.0	9.0	0.0	53.0	34.0	0.0	49.0	39.0	70.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	24.0	152.0	215.0	96.0	87.0	78.0	602.0	0.0	1.0	430.0	950.0	17.0	769.0	1947.0	5.0	11.0	301.0	10.0	258.0	1601.0	388.0	146.0	1247.0	118.0	80.0	588.0	417.0	985.0	764.0	1041.0	107.0	603.0	969.0	24.0	174.0	71.0	28.0	322.0	913.0	118.0	137.0	10.0	300.0	37.0	54.0	21.0	14.0	11.0	19.0	29.0	338.0	74.0	65.0	75.0	151.0	347.0	46.0	72.0	77.0	56.0	88.0	234.0	43.0	175.0	29.0	94.0	175.0	230.0	96.0	14.0	40.0	7.0	42.0	15.0	37.0	58.0	103.0	2.0	44.0	121.0	111.0	262.0	266.0	174.0	87.0	119.0	143.0	54.0	188.0	86.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	417.0	711.0	2062.0	902.0	702.0	1261.0	216.0	19.0	2036.0	113.0	276.0	134.0	661.0	308.0	107.0	1021.0	305.0	480.0	354.0	591.0	965.0	205.0	272.0	1560.0	484.0	889.0	1862.0	525.0	1396.0	1151.0	461.0	1238.0	1158.0	243.0	751.0	823.0	6756.0	18826.0	18955.0	3749.0	10736.0	2028.0	11462.0	1851.0	3896.0	6568.0	6593.0	6207.0	5246.0	7509.0	3650.0	6371.0	5179.0	5686.0	5405.0	7331.0	3769.0	5377.0	4353.0	6427.0	6896.0	7349.0	7435.0	7687.0	7932.0	5254.0	4543.0	7629.0	6509.0	3628.0	2736.0	1629.0	3330.0	3170.0	2076.0	3515.0	435.0	1257.0	397.0	474.0	620.0	597.0	339.0	883.0	817.0	530.0	599.0	392.0	569.0	522.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	3177.0	3591.0	5981.0	1709.0	1558.0	3264.0	119.0	5.0	104.0	5.0	1058.0	1564.0	4082.0	2344.0	867.0	386.0	773.0	5460.0	3351.0	4905.0	5704.0	526.0	1923.0	1636.0	1897.0	2999.0	2813.0	3136.0	932.0	1087.0	1314.0	2159.0	1819.0	1754.0	4158.0	1325.0	3920.0	9689.0	7031.0	2377.0	4350.0	2111.0	14489.0	7066.0	2103.0	1803.0	5902.0	4585.0	3578.0	2667.0	3271.0	3511.0	1910.0	2184.0	2838.0	2118.0	1698.0	1912.0	2587.0	1573.0	2329.0	2415.0	2329.0	2778.0	1565.0	3283.0	4041.0	2209.0	3890.0	2536.0	4399.0	3112.0	2856.0	3706.0	5725.0	2558.0	4338.0	1802.0	2139.0	1633.0	3217.0	3836.0	2589.0	5192.0	4792.0	2208.0	2652.0	3419.0	5824.0	6446.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	4.0	4.0	8.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	13.0	3.0	1.0	4.0	14.0	1.0	8.0	17.0	1.0	5.0	2.0	3.0	4.0	13.0	3.0	6.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	11.0	3.0	3.0	3.0	10.0	3.0	0.0	1.0	0.0	6.0	1.0	6.0	2.0	9.0	2.0	2.0	10.0	6.0	1.0	1.0	4.0	6.0	5.0	1.0	7.0	15.0	0.0	1.0	6.0	10.0	4.0	4.0	5.0	8.0	4.0	5.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	2.0	8.0	2.0	0.0	1.0	1.0	1.0	0.0	16.0	0.0	22.0	1.0	25.0	4.0	1.0	9.0	12.0	0.0	3.0	46.0	77.0	0.0	29.0	9.0	24.0	0.0	34.0	7.0	7.0	7.0	0.0	16.0	27.0	0.0	14.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	50.0	0.0	5.0	3.0	12.0	1.0	14.0	0.0	9.0	0.0	0.0	3.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium	0.0	0.0	7.0	1.0	0.0	1.0	8.0	0.0	42.0	6.0	1.0	0.0	14.0	0.0	0.0	2.0	2.0	0.0	3.0	10.0	48.0	18.0	11.0	37.0	7.0	4.0	23.0	0.0	14.0	24.0	7.0	13.0	16.0	9.0	19.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	1.0	14.0	18.0	10.0	4.0	5.0	2.0	14.0	1.0	4.0	4.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	7.0	6.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	4.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	181.0	184.0	169.0	305.0	79.0	125.0	16.0	17.0	2.0	8.0	23.0	210.0	518.0	136.0	70.0	151.0	388.0	74.0	88.0	373.0	747.0	249.0	325.0	260.0	114.0	293.0	656.0	279.0	171.0	276.0	181.0	167.0	117.0	349.0	153.0	150.0	268.0	960.0	797.0	329.0	573.0	1300.0	1908.0	212.0	193.0	114.0	265.0	235.0	250.0	171.0	485.0	415.0	203.0	153.0	231.0	246.0	131.0	173.0	369.0	216.0	220.0	221.0	141.0	351.0	150.0	215.0	175.0	107.0	189.0	135.0	283.0	214.0	251.0	227.0	241.0	147.0	90.0	68.0	50.0	120.0	139.0	98.0	84.0	118.0	111.0	107.0	80.0	73.0	131.0	92.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	19.0	9.0	94.0	5.0	14.0	31.0	20.0	0.0	2.0	0.0	8.0	8.0	18.0	14.0	14.0	11.0	21.0	54.0	11.0	15.0	25.0	2.0	2.0	12.0	5.0	37.0	42.0	33.0	7.0	6.0	7.0	18.0	5.0	40.0	24.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	18.0	3.0	0.0	7.0	4.0	13.0	3.0	4.0	7.0	7.0	8.0	7.0	8.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	241.0	263.0	62.0	92.0	24.0	240.0	39.0	35.0	69.0	55.0	46.0	16.0	75.0	104.0	77.0	42.0	131.0	172.0	24.0	41.0	80.0	161.0	28.0	33.0	86.0	49.0	63.0	76.0	32.0	62.0	171.0	63.0	14.0	14.0	33.0	11.0	26.0	16.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	1977.0	0.0	6.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	10.0	5.0	30.0	6.0	9.0	4.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0	27.0	15.0	60.0	12.0	13.0	7.0	12.0	14.0	5.0	27.0	6.0	18.0	5.0	13.0	3.0	1.0	6.0	1.0	9.0	1.0	3.0	2.0	4.0	4.0	9.0	3.0	3.0	2.0	3.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	5.0	2.0	3.0	3.0	0.0	0.0	447.0	108.0	2.0	30.0	24.0	229.0	277.0	5.0	4.0	38.0	7.0	5.0	28.0	486.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	2.0	1.0	2.0	6.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	71.0	88.0	44.0	40.0	13.0	94.0	10.0	19.0	30.0	36.0	21.0	12.0	14.0	49.0	32.0	2.0	22.0	18.0	23.0	5.0	16.0	68.0	16.0	4.0	23.0	14.0	16.0	44.0	15.0	9.0	27.0	24.0	14.0	14.0	170.0	39.0	44.0	22.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20	0.0	26.0	36.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	75.0	0.0	31.0	7.0	12.0	2.0	1.0	9.0	4.0	9.0	69.0	0.0	4.0	21.0	18.0	74.0	12.0	94.0	0.0	10.0	1.0	2.0	18.0	6.0	0.0	24.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	3.0	28.0	4.0	38.0	12.0	12.0	9.0	25.0	2.0	6.0	15.0	2.0
